ablation_id,ablation_label,case_id,source_case_id,source_soc,scale,topology_type,die_count,tower_count,target_count,recipe_count,pareto_recipe_count,shared_bist_group_count,method_id,method_family,status,error,makespan_s,normalized_makespan,speedup_vs_serial,gain_vs_fixed_fastest_percent,peak_power_w,peak_temperature_c,temperature_rise_c,peak_thermal_region,fpp_utilization,serial_busy_ratio,tap_access_phase_count,tap_access_time_s,fpp_data_time_s,exclusive_test_time_s,selected_recipe_types,selected_b_count,selected_f_count,selected_h_count,selected_s_count,solver_status
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_medium_p22810_5_5d_multi_tower,m10_medium_p22810_5_5d_multi_tower,p22810,medium,5_5d_multi_tower,6,3,22,134,86,3,m4_greedy,joint,ok,,0.029009919999999998,0.00018311864294618855,5460.940425895692,16.710919197023287,16.330000000000002,56.53735006712066,31.537350067120663,thermal_die3,0.7666343099188139,0.07576994352276743,58,0.002198080000000001,0.022239999999999996,0.09967264,B:13;F:3;I:5;S:1,13,3,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,77,47,3,pure_serial,baseline,ok,,0.0036013999999999985,1.0,1.0,-197.4986782976472,2.1799999999999997,25.005483945580103,0.005483945580103011,thermal_die0,0.0,0.9963902926639637,55,0.0035883999999999977,0,0.0035451999999999997,I:3;S:11,0,0,0,11,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,77,47,3,fixed_fastest,fixed_path,ok,,0.0012105600000000003,0.3361359471316712,2.974986782976472,0.0,2.2870999999999997,25.0017317835354,0.0017317835354013766,thermal_die0,0.0001886297715520089,0.9975218080888184,45,0.0012075600000000003,2.2834765624999995e-07,0.0011517883476562499,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,77,47,3,tam_like,fixed_path,ok,,0.0012105600000000003,0.3361359471316712,2.974986782976472,0.0,2.2870999999999997,25.0017317835354,0.0017317835354013766,thermal_die0,0.0001886297715520089,0.9975218080888184,45,0.0012075600000000003,2.2834765624999995e-07,0.0011517883476562499,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,77,47,3,m4_greedy,joint,ok,,0.0012105600000000003,0.3361359471316712,2.974986782976472,0.0,2.2870999999999997,25.0017317835354,0.0017317835354013766,thermal_die0,0.0001886297715520089,0.9975218080888184,45,0.0012075600000000003,2.2834765624999995e-07,0.0011517883476562499,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,10,pure_serial,baseline,ok,,10.714863120000006,1.0,1.0,-68528.70926419353,2.48,34.81142994331037,9.811429943310372,thermal_die3,0.0,0.9999987867320516,55,10.71485012000001,0,10.71480692,I:3;S:11,0,0,0,11,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,10,fixed_fastest,fixed_path,ok,,0.0156128,0.0014571161409292917,686.2870926419353,0.0,16.380000000000003,39.769210211107705,14.769210211107705,thermal_die1,0.0,0.07945019471203116,35,0.00124044,0,0.05314155999999999,B:10;I:3;S:1,10,0,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,10,tam_like,fixed_path,ok,,0.0558158,0.005209193936954368,191.96827994940512,-257.500256200041,2.48,29.642739039275956,4.6427390392759555,thermal_die1,0.999716926031697,0.0216347342508752,45,0.0012075599999999999,0.055799999999999995,0.05695156,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,10,m4_greedy,joint,ok,,0.0156128,0.0014571161409292917,686.2870926419353,0.0,16.380000000000003,39.769210211107705,14.769210211107705,thermal_die1,0.0,0.07945019471203116,35,0.00124044,0,0.05314155999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,24,24,2,pure_serial,baseline,ok,,10.714863120000006,1.0,1.0,-41090.73348505353,2.48,34.81142994331037,9.811429943310372,thermal_die3,0.0,0.9999987867320516,55,10.71485012000001,0,10.71480692,I:3;S:11,0,0,0,11,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,24,24,2,fixed_fastest,fixed_path,ok,,0.0260128,0.0024277305000234093,411.90733485053534,0.0,8.57,38.13280428071437,13.132804280714367,thermal_die1,0.0,0.04768575470537582,35,0.00124044,0,0.05314155999999998,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,24,24,2,tam_like,fixed_path,ok,,0.0260128,0.0024277305000234093,411.90733485053534,0.0,8.57,38.13280428071437,13.132804280714367,thermal_die1,0.0,0.04768575470537582,35,0.00124044,0,0.05314155999999998,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,24,24,2,m4_greedy,joint,ok,,0.0260128,0.0024277305000234093,411.90733485053534,0.0,8.57,38.13280428071437,13.132804280714367,thermal_die1,0.0,0.04768575470537582,35,0.00124044,0,0.05314155999999998,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,2,pure_serial,baseline,ok,,10.714863120000006,1.0,1.0,-41090.73348505353,2.48,34.81142994331037,9.811429943310372,thermal_die3,0.0,0.9999987867320516,55,10.71485012000001,0,10.71480692,I:3;S:11,0,0,0,11,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,2,fixed_fastest,fixed_path,ok,,0.0260128,0.0024277305000234093,411.90733485053534,0.0,8.57,38.13280428071437,13.132804280714367,thermal_die1,0.0,0.04768575470537582,35,0.00124044,0,0.05314155999999998,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,2,tam_like,fixed_path,ok,,0.0558158,0.005209193936954368,191.96827994940512,-114.57051912904417,2.48,29.642739039275956,4.6427390392759555,thermal_die1,0.999716926031697,0.0216347342508752,45,0.0012075599999999999,0.055799999999999995,0.05695156,F:10;I:3;S:1,0,10,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_2_5d_interposer,m10_small_d695_2_5d_interposer,d695,small,2_5d_interposer,4,1,14,84,54,2,m4_greedy,joint,ok,,0.020957093333333333,0.00195588997252009,511.27620369745955,19.435457415836304,10.7,37.88589686416857,12.885896864168572,thermal_die1,0.7634646534952049,0.05872188382358368,38,0.00123064,0.016,0.05354455999999999,B:7;F:3;I:3;S:1,7,3,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,77,48,3,pure_serial,baseline,ok,,0.0036202799999999996,1.0,1.0,-194.46577303487754,2.1799999999999997,25.004820884844833,0.0048208848448325625,thermal_die1,0.0,0.9964091175268212,55,0.0036072799999999996,0,0.0035461600000000005,I:3;S:11,0,0,0,11,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,77,48,3,fixed_fastest,fixed_path,ok,,0.0012294400000000003,0.339598042140387,2.944657730348776,0.0,2.2308999999999997,25.000966987381222,0.0009669873812221397,thermal_die2,0.0014858644992842263,0.9975598646538262,45,0.0012264400000000003,1.8267812499999996e-06,0.0011543467812500001,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,77,48,3,tam_like,fixed_path,ok,,0.0012294400000000003,0.339598042140387,2.944657730348776,0.0,2.2308999999999997,25.000966987381222,0.0009669873812221397,thermal_die2,0.0014858644992842263,0.9975598646538262,45,0.0012264400000000003,1.8267812499999996e-06,0.0011543467812500001,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,77,48,3,m4_greedy,joint,ok,,0.0012294400000000003,0.339598042140387,2.944657730348776,0.0,2.2308999999999997,25.000966987381222,0.0009669873812221397,thermal_die2,0.0014858644992842263,0.9975598646538262,45,0.0012264400000000003,1.8267812499999996e-06,0.0011543467812500001,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,10,pure_serial,baseline,ok,,10.714882000000003,1.0,1.0,-59259.33317378434,2.48,42.213684152438674,17.213684152438674,thermal_die3,0.0,0.9999987867341894,55,10.714869000000007,0,10.714807879999999,I:3;S:11,0,0,0,11,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,10,fixed_fastest,fixed_path,ok,,0.01805088,0.0016846550433313211,593.5933317378435,0.0,16.42,64.56998477958017,39.56998477958017,thermal_die1,0.0,0.06997775177719867,35,0.00126316,0,0.06114252,B:10;I:3;S:1,10,0,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,10,tam_like,fixed_path,ok,,0.06697580000000002,0.006250726792884886,159.98139626551682,-271.03897427715447,2.48,37.27352389661954,12.273523896619537,thermal_die2,0.9997640938966013,0.018311688699500412,45,0.00122644,0.06696,0.06811252000000002,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,10,m4_greedy,joint,ok,,0.01805088,0.0016846550433313211,593.5933317378435,0.0,16.42,64.56998477958017,39.56998477958017,thermal_die1,0.0,0.06997775177719867,35,0.00126316,0,0.06114252,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,24,24,1,pure_serial,baseline,ok,,10.714882000000003,1.0,1.0,-17755.56546523968,2.48,42.213684152438674,17.213684152438674,thermal_die3,0.0,0.9999987867341894,55,10.714869000000007,0,10.714807879999999,I:3;S:11,0,0,0,11,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,24,24,1,fixed_fastest,fixed_path,ok,,0.06000863999999999,0.005600494713800859,178.5556546523968,0.0,4.45,51.84936477671418,26.849364776714182,thermal_die2,0.0,0.021049635519151913,35,0.00126316,0,0.06114251999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,24,24,1,tam_like,fixed_path,ok,,0.06000863999999999,0.005600494713800859,178.5556546523968,0.0,4.45,51.84936477671418,26.849364776714182,thermal_die2,0.0,0.021049635519151913,35,0.00126316,0,0.06114251999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,24,24,1,m4_greedy,joint,ok,,0.06000863999999999,0.005600494713800859,178.5556546523968,0.0,4.45,51.84936477671418,26.849364776714182,thermal_die2,0.0,0.021049635519151913,35,0.00126316,0,0.06114251999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,1,pure_serial,baseline,ok,,10.714882000000003,1.0,1.0,-17755.56546523968,2.48,42.213684152438674,17.213684152438674,thermal_die3,0.0,0.9999987867341894,55,10.714869000000007,0,10.714807879999999,I:3;S:11,0,0,0,11,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,1,fixed_fastest,fixed_path,ok,,0.06000863999999999,0.005600494713800859,178.5556546523968,0.0,4.45,51.84936477671418,26.849364776714182,thermal_die2,0.0,0.021049635519151913,35,0.00126316,0,0.06114251999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,1,tam_like,fixed_path,ok,,0.06697580000000002,0.006250726792884886,159.98139626551682,-11.610261455683764,2.48,37.27352389661954,12.273523896619537,thermal_die2,0.9997640938966013,0.018311688699500412,45,0.00122644,0.06696,0.06811252000000002,F:10;I:3;S:1,0,10,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_3d_stack,m10_small_d695_3d_stack,d695,small,3d_stack,4,1,14,84,54,1,m4_greedy,joint,ok,,0.03761972,0.003510978469011604,284.8208864925098,37.30949409951632,6.44,51.237133101893875,26.237133101893875,thermal_die1,0.6804941663574318,0.03313900262947198,39,0.0012466799999999998,0.025600000000000005,0.06274652000000001,B:6;F:4;I:3;S:1,6,4,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,77,48,3,pure_serial,baseline,ok,,0.003650679999999999,1.0,1.0,-189.77330454660895,2.1799999999999997,25.00584342432784,0.005843424327839131,thermal_die0,0.0,0.9964390195799138,55,0.0036376799999999986,0,0.0035868000000000002,I:3;S:11,0,0,0,11,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,77,48,3,fixed_fastest,fixed_path,ok,,0.0012598400000000004,0.34509735172625394,2.8977330454660892,0.0,2.2308999999999997,25.00140038379079,0.0014003837907914374,thermal_die0,0.0014500105172085337,0.9976187452374902,45,0.00125684,1.8267812499999996e-06,0.00119498678125,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,77,48,3,tam_like,fixed_path,ok,,0.0012598400000000004,0.34509735172625394,2.8977330454660892,0.0,2.2308999999999997,25.00140038379079,0.0014003837907914374,thermal_die0,0.0014500105172085337,0.9976187452374902,45,0.00125684,1.8267812499999996e-06,0.00119498678125,F:10;I:3;S:1,0,10,0,1,greedy
m10_original_control,Original M10 model without imposed shared-resource pressure,m22_m10_original_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,77,48,3,m4_greedy,joint,ok,,0.0012598400000000004,0.34509735172625394,2.8977330454660892,0.0,2.2308999999999997,25.00140038379079,0.0014003837907914374,thermal_die0,0.0014500105172085337,0.9976187452374902,45,0.00125684,1.8267812499999996e-06,0.00119498678125,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,10,pure_serial,baseline,ok,,10.714912400000005,1.0,1.0,-61433.55860408707,2.48,42.65079925778436,17.650799257784357,thermal_die1,0.0,0.9999987867376314,55,10.714899400000007,0,10.71484852,I:3;S:11,0,0,0,11,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,10,fixed_fastest,fixed_path,ok,,0.017413119999999997,0.0016251294784267196,615.3355860408707,0.0,16.51,61.23258069352769,36.23258069352769,thermal_die1,0.0,0.07413949941193765,35,0.0012909999999999996,0,0.05918316,B:10;I:3;S:1,10,0,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,10,tam_like,fixed_path,ok,,0.06697452000000001,0.006250589598847302,159.98490769325414,-284.6210213907675,2.48,35.94113867548875,10.941138675488752,thermal_die1,0.9997832011338043,0.018765942630122618,45,0.00125684,0.06696,0.06815316000000002,F:10;I:3;S:1,0,10,0,1,greedy
bist_private_control,Pressure workload with private BIST engines,m22_bist_private_control_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,10,m4_greedy,joint,ok,,0.017413119999999997,0.0016251294784267196,615.3355860408707,0.0,16.51,61.23258069352769,36.23258069352769,thermal_die1,0.0,0.07413949941193765,35,0.0012909999999999996,0,0.05918316,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,24,24,2,pure_serial,baseline,ok,,10.714912400000005,1.0,1.0,-30682.901631808796,2.48,42.65079925778436,17.650799257784357,thermal_die1,0.0,0.9999987867376314,55,10.714899400000007,0,10.71484852,I:3;S:11,0,0,0,11,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,24,24,2,fixed_fastest,fixed_path,ok,,0.034808,0.0032485566564221264,307.82901631808795,0.0,8.530000000000001,53.525594414865644,28.525594414865644,thermal_die1,0.0,0.0370891749023213,35,0.0012909999999999996,0,0.05918315999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,24,24,2,tam_like,fixed_path,ok,,0.034808,0.0032485566564221264,307.82901631808795,0.0,8.530000000000001,53.525594414865644,28.525594414865644,thermal_die1,0.0,0.0370891749023213,35,0.0012909999999999996,0,0.05918315999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_no_parallel_escape,Shared BIST pressure without FPP/hybrid escape paths,m22_shared_bist_no_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,24,24,2,m4_greedy,joint,ok,,0.034808,0.0032485566564221264,307.82901631808795,0.0,8.530000000000001,53.525594414865644,28.525594414865644,thermal_die1,0.0,0.0370891749023213,35,0.0012909999999999996,0,0.05918315999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,2,pure_serial,baseline,ok,,10.714912400000005,1.0,1.0,-30682.901631808796,2.48,42.65079925778436,17.650799257784357,thermal_die1,0.0,0.9999987867376314,55,10.714899400000007,0,10.71484852,I:3;S:11,0,0,0,11,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,2,fixed_fastest,fixed_path,ok,,0.034808,0.0032485566564221264,307.82901631808795,0.0,8.530000000000001,53.525594414865644,28.525594414865644,thermal_die1,0.0,0.0370891749023213,35,0.0012909999999999996,0,0.05918315999999999,B:10;I:3;S:1,10,0,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,2,tam_like,fixed_path,ok,,0.06697452000000001,0.006250589598847302,159.98490769325414,-92.41128476212369,2.48,35.94113867548875,10.941138675488752,thermal_die1,0.9997832011338043,0.018765942630122618,45,0.00125684,0.06696,0.06815316000000002,F:10;I:3;S:1,0,10,0,1,greedy
shared_bist_with_parallel_escape,Shared BIST pressure with FPP/hybrid alternatives,m22_shared_bist_with_parallel_escape_small_d695_5_5d_multi_tower,m10_small_d695_5_5d_multi_tower,d695,small,5_5d_multi_tower,4,2,14,84,54,2,m4_greedy,joint,ok,,0.023207999999999996,0.002165953311946814,461.69046880386105,33.32567225925075,10.63,52.10016146867109,27.10016146867109,thermal_die1,0.8273009307135473,0.055177524991382294,38,0.00128056,0.019200000000000002,0.060986160000000005,B:7;F:3;I:3;S:1,7,3,0,1,greedy
